"pr_id";"pr_fk_marca";"pr_nombre";"pr_cantidad";"pr_codigo";"pr_activos";"pr_salida";"pr_valor";"pr_adquisicion";"pr_fk_empresa"
2017;10;"EJE DELANTERO DERECHO  ";0;"0";-1;1;0.0;0.0;1
2018;10;"ACEITE 10 W 30 MOBIL";0;"0";0;0;0.0;0.0;1
2019;10;"TORNILLOS Y RECTIFICADA";0;"0";0;0;0.0;0.0;1
2020;10;"ACEITE HIDRAULICO 1/4";0;"PRE2024";0;0;0.0;0.0;2
2021;10;"FILTRO DE AIRE";0;"PRE2024";0;0;0.0;0.0;2
2023;10;"ACEITE MOTOR MOTORCRAF 5W30";0;"PRE2024";-10;10;0.0;0.0;2
2024;10;"BUJES DE TIJERAS   ";0;"0";0;0;0.0;0.0;1
2025;10;"KIT REPARTICION SKF";0;"0";0;0;0.0;0.0;1
2026;10;"TARRO REFRIGERANTE";0;"0";-1;1;0.0;0.0;1
2027;10;"VULCANIZAR TIJERAS";0;"0";0;0;0.0;0.0;1
2028;10;"BOMBA AUXILIAR DE CLOSH";0;"0";-1;1;0.0;0.0;1
2029;10;"TAPA GASOLINA";0;"0";0;0;0.0;0.0;1
2030;10;"ORING TAPA GASOLINA";0;"0";0;0;0.0;0.0;1
2031;10;"REVISION FRENOS Y SUSPENCION ";0;"0";0;0;0.0;0.0;1
2032;10;"CAMBIO TIJERA DERECHA ";0;"0";0;0;0.0;0.0;1
2033;10;"SENSOR DE ACEITE ";0;"0";-3;3;0.0;0.0;1
2034;10;"CAUCHOS INYECTORES";0;"0";0;0;0.0;0.0;1
2035;10;" ESTABA PENDIENTE SE COLOCA EN ESTA";0;"0";0;0;0.0;0.0;1
2036;10;"TORNILLO GUARDAPOLVO";0;"0";0;0;0.0;0.0;1
2037;10;"INYECTOR ";0;"0";-4;4;0.0;0.0;1
2038;10;"CLIENTE AUTORIZA REPUESTO NACIONAL MARCA UNICO PAR";0;"0";0;0;0.0;0.0;1
2039;10;"TAPON MANGUERA DE CALEFACCION";0;"0";0;0;0.0;0.0;1
2040;10;"MANGUERA CALEFACCION CON ABRAZADERAS";0;"0";0;0;0.0;0.0;1
2041;10;"MANGUERA CALEFACCION CON ABRAZADERAS Y TAPON ";0;"0";0;0;0.0;0.0;1
2042;10;"MANGUERA  DE RADIADOR CON ABRAZADERAS Y TAPON CALE";0;"0";0;0;0.0;0.0;1
2043;10;"SE HACE HOY FACT, CUANDO SE HIZO NO  HABIA QUIEN H";0;"0";0;0;0.0;0.0;1
2044;10;"PUNTILLA BANDAS";0;"0";0;0;0.0;0.0;1
2045;10;"SE ANULA, ESTA FACTURA NO ERA EL SENSOR SE DEVUELV";0;"0";0;0;0.0;0.0;1
2046;10;"TUBO CALEFACCION ORG CON LIGAS";0;"0";0;0;0.0;0.0;1
2047;10;"EJE DELANTERO IZQUIERDO";0;"0";-1;1;0.0;0.0;1
2048;10;"BOBINAS DE SEGUNDA ";0;"0";0;0;0.0;0.0;1
2049;10;"TAPON MANGUERA DE CALEFACCION Y ABRAZADERAS";0;"0";0;0;0.0;0.0;1
2050;10;"SESNOR DE REVERSA";0;"0";0;0;0.0;0.0;1
2051;10;"TIJERA  DERECHA";0;"0";0;0;0.0;0.0;1
2052;10;"AXIAL DERECHO ";0;"0";-2;2;0.0;0.0;1
2053;10;"BOMBA AGUA ORGINAL";0;"0";-41;41;0.0;0.0;1
2054;10;"GUARDAPOLVO LADO CAJA";0;"0";-3;3;0.0;0.0;1
2055;10;"CAUCHOS CENTRALES TRASEROS ";0;"0";0;0;0.0;0.0;1
2056;10;"ACEITE  SHELL 5 W 40";0;"0";0;0;0.0;0.0;1
2057;10;"FILTROS ACEITE Y AIRE ";0;"0";-1;1;0.0;0.0;1
2058;10;"FILTROS AIRE Y ACEITE ";0;"0";0;0;0.0;0.0;1
2059;10;"GUARDAPOLVOS   ";0;"0";-1;1;0.0;0.0;1
2060;10;"TORNILLO SOPORTE";0;"0";0;0;0.0;0.0;1
2061;10;"EJE LADO IZQUIERDO ";0;"0";0;0;0.0;0.0;1
2062;10;"PORTA ESCOBILLAS";0;"0";-5;5;0.0;0.0;1
2063;10;"SINCRONIZACION MOTOR ";0;"0";-4;4;0.0;0.0;1
2064;10;"TIJERA SUPERIOR IZQUIERDA";0;"PRE2024";0;0;0.0;0.0;2
2065;10;"ROTULA INFERIOR IZQUIERDA";0;"PRE2024";0;0;0.0;0.0;2
2066;10;"SENSOR PRESION DE ACEITE ";0;"0";-3;3;0.0;0.0;1
2067;10;"RODAMIENTOS  ";0;"0";0;0;0.0;0.0;1
2068;10;"ESPARRAGO";0;"PRE2024";0;0;0.0;0.0;2
2069;10;"RODILLOS DE COPELAS";0;"PRE2024";0;0;0.0;0.0;2
2070;10;"CAMBIO AMORTIGUADORES DELANTEROS";0;"0";0;0;0.0;0.0;1
2071;10;"JUEGO LIGAS CUERPO ACELERACION ";0;"0";-2;2;0.0;0.0;1
2072;10;"CASQUETES DE BIELA";0;"0";0;0;0.0;0.0;1
2073;10;"LLANTA 205/60R16 SPORTIVA";0;"PRE2024";0;0;0.0;0.0;2
2074;10;"LLANTA 205/60R16 KOMHO";0;"PRE2024";0;0;0.0;0.0;2
2075;10;"VALVULA IAC";0;"0";-7;7;0.0;0.0;1
2076;10;"GRADUACION FRENO  ";0;"0";0;0;0.0;0.0;1
2077;10;"MANGUERA REFRIGERANTE";0;"0";-4;4;0.0;0.0;1
2078;10;"ABRAZADERA SOPORTE ";0;"0";0;0;0.0;0.0;1
2079;10;"EL CLIENTE CAMBIO EL ACEITE QUEDA PASADO SE SACA Y";0;"0";0;0;0.0;0.0;1
2080;10;"LBR GRASA LITIO";0;"PRE2024";0;0;0.0;0.0;2
2081;10;"RETENES DE CAJA VELOCIDADES";0;"0";0;0;0.0;0.0;1
2082;10;"3/ 4 ACEITE CAJA";0;"0";0;0;0.0;0.0;1
2083;10;"ACEITE MOBIL 20W50";0;"PRE2024";-37;37;0.0;0.0;2
2084;10;"GUAYAS CONTROL DE CAMBIOS ";0;"0";0;0;0.0;0.0;1
2085;10;"SEELOS VALVULAS ";0;"0";0;0;0.0;0.0;1
2086;10;"BUJES PEDAL";0;"0";0;0;0.0;0.0;1
2087;10;"ACEITE 20W50 1/4";0;"0";0;0;0.0;0.0;1
2088;10;"RODAMIENTOS AMORTIGUADOR";0;"PRE2024";0;0;0.0;0.0;2
2089;10;"RODAMIENTOS COPELAS ";0;"0";-23;23;0.0;0.0;1
2090;10;"CUERPO ACELERACION INSTALADO";0;"0";-1;1;0.0;0.0;1
2091;10;"LIMPIEZA Y LAVADO DE INYECTORES";0;"0";0;0;0.0;0.0;1
2092;10;"REVISION DE BOBINAS";0;"0";0;0;0.0;0.0;1
2093;10;"APRENDIZAJE A CUERPO DE ACELERACION";0;"0";0;0;0.0;0.0;1
2094;10;"SCANEO VEHICULO";0;"0";0;0;0.0;0.0;1
2095;10;"SENSOR ACEITE";0;"0";-1;1;0.0;0.0;1
2096;10;"RETEN LADO CAJA EJE";0;"0";0;0;0.0;0.0;1
2097;10;"EJES ";0;"0";-4;4;0.0;0.0;1
2098;10;"RODAMIENTO IZQUIERDO DELANTERO";0;"0";0;0;0.0;0.0;1
2099;10;"TORNILLO DE CAMBIO";0;"PRE2024";0;0;0.0;0.0;2
2100;10;"TIJERA  IZQUIERDA";0;"0";0;0;0.0;0.0;1
2101;10;"TUBO PULPO  CALEFACCION ";0;"0";-16;16;0.0;0.0;1
2102;10;"REVISAR CAMBIOS ";0;"0";0;0;0.0;0.0;1
2103;10;"JUEGO RESORTES TRASEROS";0;"0";0;0;0.0;0.0;1
2104;10;"TAPONES DE CULATA";0;"0";-2;2;0.0;0.0;1
2105;10;"RODAMIENTO CON ABS IZQUIERDO";0;"0";0;0;0.0;0.0;1
2106;10;"RODAMIENTO CON ABS DERECHO";0;"0";0;0;0.0;0.0;1
2107;10;"GUAYA CAMBIOS";0;"0";0;0;0.0;0.0;1
2108;10;"RODAMIENTO DERECHO TRASERO";0;"0";0;0;0.0;0.0;1
2109;10;"BOBINA ACEDELCO";0;"0";0;0;0.0;0.0;1
2110;10;"RETENES EJE LADO CAJA";0;"0";0;0;0.0;0.0;1
2111;10;"ACEITE 10W40 CASTROL";0;"0";0;0;0.0;0.0;1
2112;10;"SIN FILTROS, EL CLIENTE LOS TRAE";0;"0";0;0;0.0;0.0;1
2113;10;"RETEN LADO CAJA EJE  DERECHO";0;"0";0;0;0.0;0.0;1
2114;10;"JUEGO DE ORING  INYECTORES";0;"0";0;0;0.0;0.0;1
2115;10;"GUARDAPOLVOS AMORTIAGUADOR ";0;"0";-49;49;0.0;0.0;1
2116;10;"BOMBILLOS   ";0;"0";-4;4;0.0;0.0;1
2117;10;"RECTIFICAR TORNILLO PROTECTOR";0;"0";0;0;0.0;0.0;1
2118;10;"ACEITE MOVIL 10W30";0;"PRE2024";-4;4;0.0;0.0;2
2119;10;"ROTULA DELANTERA DERECHA";0;"PRE2024";0;0;0.0;0.0;2
2120;10;"CAMBIO PUNTA EJES";0;"0";0;0;0.0;0.0;1
2121;10;"PUNTAS DE EJE ";0;"0";0;0;0.0;0.0;1
2122;10;"TUBO DIRECCION HIDRAULICA";0;"0";-1;1;0.0;0.0;1
2123;10;"TIJERA DELANTERA IZQUIERDA";0;"0";-2;2;0.0;0.0;1
2124;10;"ABRAZADERA 30-52";0;"0";0;0;0.0;0.0;1
2125;10;"RETENEDOR CAJA  ";0;"0";0;0;0.0;0.0;1
2126;10;"INSTALADO  ";0;"0";0;0;0.0;0.0;1
2127;10;"FUSIBLE FAROLA ";0;"0";0;0;0.0;0.0;1
2128;10;"SENSOR DE ACEITE ORG";0;"0";-8;8;0.0;0.0;1
2129;10;"BASE TERMICA COMPLETA CON TERMOSTATO ORG";0;"0";0;0;0.0;0.0;1
2130;10;"MONTAJES DE LLANTAS";0;"PRE2024";0;0;0.0;0.0;2
2131;10;"LLANTA 165/65R13";0;"PRE2024";0;0;0.0;0.0;2
2132;10;"CILINDROS DE FRENOS";0;"0";-4;4;0.0;0.0;1
2133;10;"BLOQUE   ";0;"0";0;0;0.0;0.0;1
2134;10;"RETEN POLEA CIGUE—AL";0;"0";0;0;0.0;0.0;1
2135;10;"MOTOR 3/4";0;"0";0;0;0.0;0.0;1
2136;10;"BOMBA ACEITE ORIGINAL";0;"0";-1;1;0.0;0.0;1
2137;10;"1/4 ACEITE 20 W 50";0;"0";0;0;0.0;0.0;1
2138;10;"INSTALACION  DE ALTA";0;"0";0;0;0.0;0.0;1
2139;10;"RECTIFICAR  4 RINES ";0;"0";0;0;0.0;0.0;1
2140;10;"ACEITE CASTROL 10W40";0;"PRE2024";-171;171;0.0;0.0;2
2141;10;"CLOSH COMPLETO HOMOLOGADO";0;"0";0;0;0.0;0.0;1
2142;10;"ACEITE 15 W 40 MOBIL DELVAC SELLADO  ";0;"0";0;0;0.0;0.0;1
2143;10;"SESNOR PEDAL ACELERADOR ";0;"0";0;0;0.0;0.0;1
2144;10;"1/4 ACEITE 10 W 40 ELF ";0;"0";-8;8;0.0;0.0;1
2145;10;"POLEAS ACCESORIOS";0;"0";0;0;0.0;0.0;1
2146;10;"ACEITE MOTOR 10 W 30 MOBIL";0;"0";0;0;0.0;0.0;1
2147;10;"TAPA CAJA DOBLE Y COOPLEN";0;"0";0;0;0.0;0.0;1
2148;10;"TARRO RECUPERADOR  ";0;"0";-3;3;0.0;0.0;1
2149;10;"EMPAQUE CARTER  ";0;"0";-18;18;0.0;0.0;1
2150;10;"VARILLA CONTROL CAMBIOS";0;"0";0;0;0.0;0.0;1
2151;10;"RADIADOR ORIGINAL";0;"0";0;0;0.0;0.0;1
2152;10;"TAPA FRONTAL ORG";0;"0";0;0;0.0;0.0;1
2153;10;"TORNILLO BOBINA";0;"0";0;0;0.0;0.0;1
2154;10;"TORNILLO N7";0;"0";0;0;0.0;0.0;1
2155;10;"RECTIFICADA TORNILLO ";0;"0";0;0;0.0;0.0;1
2156;10;"CORREA ACCESORIOS ORG";0;"0";-9;9;0.0;0.0;1
2157;10;"RADIADOR CALEFACTOR";0;"0";0;0;0.0;0.0;1
2158;10;"RETENES EJE DE LEVAS ORG ";0;"0";0;0;0.0;0.0;1
2159;10;"COLLARIN";0;"0";0;0;0.0;0.0;1
2160;10;"BASES DE COPELAS";0;"0";0;0;0.0;0.0;1
2161;10;"RETEN CIGUEÒAL ORIGINAL";0;"0";0;0;0.0;0.0;1
2162;10;"RETEN LADO CAJA EJE ORIGINAL";0;"0";-1;1;0.0;0.0;1
2163;10;"CUERPO ACELERACION ORIGINAL  INSTALADO";0;"0";0;0;0.0;0.0;1
2164;10;"ACEITE 10 W 40  ELF ";0;"0";0;0;0.0;0.0;1
2165;10;"GUARDAPOLVO BRAZO AXIAL";0;"PRE2024";0;0;0.0;0.0;2
2166;10;"TIJERA SUPERIOR DERECHA";0;"PRE2024";0;0;0.0;0.0;2
2167;10;"ABRAZADERAS METALICAS";0;"PRE2024";0;0;0.0;0.0;2
2168;10;"JUEGO DE LLAVES";0;"0";0;0;0.0;0.0;1
2169;10;"SE DA POR  GARANTIA";0;"0";0;0;0.0;0.0;1
2170;10;"RELACION, BENDIX Y ESCOBILLAS";0;"0";0;0;0.0;0.0;1
2171;10;"TAPA TARRO RECUPERADOR";0;"0";-3;3;0.0;0.0;1
2172;10;"JUEGO DE LIGAS CUERPO ACELERACION";0;"0";0;0;0.0;0.0;1
2173;10;"MANTENIMIENTO ALTERNADOR ESCOBILLAS, RODAMIENTO";0;"0";-1;1;0.0;0.0;1
2174;10;"RETEN VOLANTE ORG";0;"0";-6;6;0.0;0.0;1
2175;10;"PATINES ACCESORIOS";0;"0";0;0;0.0;0.0;1
2176;10;"RODAMIENTO  TRASERO ";0;"0";0;0;0.0;0.0;1
2177;10;"FRASCO AGUA CON TAPA";0;"0";0;0;0.0;0.0;1
2178;10;"EMPAQUE HAUSSIN";0;"0";0;0;0.0;0.0;1
2179;10;"ARREGLO  ELECTRICO PITO";0;"0";0;0;0.0;0.0;1
2180;10;"EMPAQUE EJES";0;"0";0;0;0.0;0.0;1
2181;10;"CAUCHOS SUPERIOR DE AMORTIGUADOR";0;"0";0;0;0.0;0.0;1
2182;10;"BASE TERMOSTATO ORG DE SEGUNDA";0;"0";-1;1;0.0;0.0;1
2183;10;"CUARTO DE ACEITE MOTORCRAF 5W20";0;"PRE2024";0;0;0.0;0.0;2
2184;10;"MANDO CONTROL DE LUCES";0;"0";-1;1;0.0;0.0;1
2185;10;"COPELAS DE AMORTIGUADOR";0;"PRE2024";0;0;0.0;0.0;2
2186;10;"RODAMIENTO AMORTIGUADOR";0;"PRE2024";0;0;0.0;0.0;2
2187;10;"RODAMIENTO DELLANTERO DERECHO";0;"PRE2024";0;0;0.0;0.0;2
2188;10;"JUEGO LIGAS COLECTOR ADMISION";0;"0";0;0;0.0;0.0;1
2189;10;"SENSOR ACEITE ORG";0;"0";-5;5;0.0;0.0;1
2190;10;"INSUMOS VARIOS";0;"0";-1;1;0.0;0.0;1
2191;10;"PASTILLAS  FRENO DUSTER 2.0 ";0;"0";0;0;0.0;0.0;1
2192;10;"ALTERNADOR DUSTER 1600";0;"0";0;0;0.0;0.0;1
2195;10;"ALTERNADOR INSTALADO ";0;"0";-1;1;0.0;0.0;1
2196;10;"MONTAJE LLANTAS ";0;"0";0;0;0.0;0.0;1
2197;10;"SENSOR HIDRAULICO ORG";0;"0";-1;1;0.0;0.0;1
2198;10;"GUAYA CLOSH ORG";0;"0";0;0;0.0;0.0;1
2199;10;"BOMBA HIDRAULICA ORG DE SEGUNDA";0;"0";-1;1;0.0;0.0;1
2200;10;"TERMINAL DERECHA";0;"0";-2;2;0.0;0.0;1
2201;10;"ESPIRAL AMORTIGUADOR";0;"0";0;0;0.0;0.0;1
2202;10;"SE DA DISCOS DE GARANTIA  ";0;"0";0;0;0.0;0.0;1
2203;10;"ACEITE 10 W 40 CASTROL  5.5 CUARTOS";0;"0";0;0;0.0;0.0;1
2204;10;"RELE   ";0;"0";0;0;0.0;0.0;1
2205;10;"ACEITE MOTOR MOBIL SUPER 5W30";0;"PRE2024";0;0;0.0;0.0;2
2206;10;"BOMBIL ";0;"0";0;0;0.0;0.0;1
2207;10;"CAMISAS ";0;"0";0;0;0.0;0.0;1
2208;10;"JUEGO CAMISAS";0;"0";0;0;0.0;0.0;1
2209;10;"MEDIALUNAS CIGUE—AL";0;"0";0;0;0.0;0.0;1
2210;10;"INYECTOR ORG";0;"0";-2;2;0.0;0.0;1
2211;10;"RETEN CAJA LADO DERECHO";0;"0";0;0;0.0;0.0;1
2212;10;"ACEITE CASTROL 10W40 ";0;"PRE2024";-21;21;0.0;0.0;2
2213;10;"BALIMBOMBA ORG ";0;"0";-1;1;0.0;0.0;1
2214;10;"RETEN EJE LADO CAJA";0;"0";-1;1;0.0;0.0;1
2215;10;" 1/4 ACEITE 10 W 40 CASTROL";0;"0";-3;3;0.0;0.0;1
2216;10;"JUEGO ABRAZADERAS";0;"0";0;0;0.0;0.0;1
2217;10;"SENSOR DE PRESION ";0;"0";0;0;0.0;0.0;1
2218;10;"ACEITE MOTOR 5 CUARTOS ";0;"0";0;0;0.0;0.0;1
2219;10;"RETENES  ";0;"0";0;0;0.0;0.0;1
2220;10;"VOLANTE   ";0;"0";-2;2;0.0;0.0;1
2221;10;"BALIBOMBA ORIGINAL";0;"0";-2;2;0.0;0.0;1
2222;10;"5 .5 CUARTOS ACEITE 10 W 40 ELF ";0;"0";0;0;0.0;0.0;1
2223;10;"SENSOR EJE LEVAS ";0;"0";0;0;0.0;0.0;1
2225;10;"1/4 DE ACEITE ";0;"0";-3;3;0.0;0.0;1
2226;10;"TENSOR ACCESORIOS";0;"0";-6;6;0.0;0.0;1
2227;10;"RETENEDORES ORG EJE LEVAS";0;"0";0;0;0.0;0.0;1
2228;10;"5.5 CUARTOS ACEITE 10 W 40 ";0;"0";0;0;0.0;0.0;1
2229;10;"MANGUERAS SISTEMAS DE FRENOS DELANTERA Y TRASERA  ";0;"0";0;0;0.0;0.0;1
2230;10;"1/4 ACEITE 10 W 40 CASTROL ";0;"0";-4;4;0.0;0.0;1
2231;10;"5.5 CUARTOS DE ACEITE 10 W 40 CASTROL";0;"0";0;0;0.0;0.0;1
2232;10;"5.5 CUARTOS DE ACEITE 10 W 40  CASTROL";0;"0";0;0;0.0;0.0;1
2233;10;"ACEITE 10 W 40 ELF 5 CUARTOS";0;"0";0;0;0.0;0.0;1
2234;10;"GRADUADORES DE FRENOS";0;"0";0;0;0.0;0.0;1
2235;10;"MANGUERA ORG BOMBA HIDRAULICA";0;"0";0;0;0.0;0.0;1
2236;10;"ACEITE ELF 20W50";0;"PRE2024";0;0;0.0;0.0;2
2237;10;"PATINES DE ACCESORIOS";0;"0";0;0;0.0;0.0;1
2238;10;"CLIENTE INFORMA QUE CAMBIO LA BOMBA DE AGUA EN EL ";0;"0";0;0;0.0;0.0;1
2239;10;"CAMBIO ANTERIOR";0;"0";0;0;0.0;0.0;1
2240;10;"REFRIGERANTE ACEDELCO ROJO";0;"PRE2024";0;0;0.0;0.0;2
2241;10;"RETEN POLEA ORG";0;"0";-1;1;0.0;0.0;1
2242;10;"RETENEDOR POLEA";0;"PRE2024";0;0;0.0;0.0;2
2243;10;"CORREA AIRE AC";0;"PRE2024";0;0;0.0;0.0;2
2244;10;"GALON 10 W 40 CASTROL ";0;"0";0;0;0.0;0.0;1
2245;10;"BOMBA AGUA 2.0 *RFASE";0;"0";0;0;0.0;0.0;1
2246;10;"ARANDELAS PRESION";0;"0";0;0;0.0;0.0;1
2247;10;"PUNTA EJE LADO CAJA";0;"0";0;0;0.0;0.0;1
2248;10;"TE DE GAS";0;"0";0;0;0.0;0.0;1
2249;10;"RECTIFICADA VOLANTE";0;"0";0;0;0.0;0.0;1
2250;10;"RETENES EJE LEVAS";0;"0";-3;3;0.0;0.0;1
2251;10;"LLANTAS MICHELIN 185/65R15 ";0;"PRE2024";0;0;0.0;0.0;2
2252;10;"LLANTAS MICHELIN 185/65/R 15";0;"0";0;0;0.0;0.0;1
2253;10;"GRADUACIONES TRASERAS";0;"0";-12;12;0.0;0.0;1
2254;10;"ACEITE SHELL HELIX 20W50 ";0;"PRE2024";-4;4;0.0;0.0;2
2255;10;"ACEITE 5 W 30 SHELIX";0;"0";0;0;0.0;0.0;1
2256;10;"CAMBIO PASTILLAS SOLAMENTE";0;"0";-1;1;0.0;0.0;1
2257;10;" 5 CUARTOS ACEITE 10 W 40 ";0;"0";0;0;0.0;0.0;1
2258;10;"TIJERA DELANTERA IZQUIERDA";0;"PRE2024";0;0;0.0;0.0;2
2259;10;"RETEN LADO EJE ";0;"0";0;0;0.0;0.0;1
2260;10;"SENSOR ACEITE CAJA";0;"0";0;0;0.0;0.0;1
2261;10;"EMPAQUETADURA COLECTOR";0;"0";0;0;0.0;0.0;1
2262;10;"SENSOR PRESION ACEITE ";0;"0";-2;2;0.0;0.0;1
2263;10;"*RENO";0;"0";0;0;0.0;0.0;1
2264;10;"JUEGO BUJIAS ";0;"0";-10;10;0.0;0.0;1
2265;10;"FLAUTA INYECTORES ORG";0;"0";-3;3;0.0;0.0;1
2266;10;"RECTIFICAR VOLANTE";0;"0";0;0;0.0;0.0;1
2267;10;"MOTOVENTILADOR COMPLETO ORG ";0;"0";-1;1;0.0;0.0;1
2268;10;"KID DE ACCESORIOS";0;"0";0;0;0.0;0.0;1
2269;10;"CAMBIO ACEITE MOTOR";0;"0";0;0;0.0;0.0;1
2270;10;"BUJES TIJERA PUÒO";0;"0";0;0;0.0;0.0;1
2271;10;"LLANTAS CONTINENTAL";0;"0";0;0;0.0;0.0;1
2272;10;"LLANTA 185/60R14 CONTINENTAL";0;"PRE2024";0;0;0.0;0.0;2
2273;10;"COPAS SEGURIDAD";0;"0";0;0;0.0;0.0;1
2274;10;"CLOTSH MANO DE OBRA ";0;"0";0;0;0.0;0.0;1
2277;10;"FILTRO CABINA FORD ESCAPE";0;"PRE2024";0;0;0.0;0.0;2
2278;10;"CAMBIO ELECTROIMAN";0;"0";0;0;0.0;0.0;1
2279;10;" 5.5 CUARTOS ACEITE 10 W 40 ELF ";0;"0";0;0;0.0;0.0;1
2280;10;"GRADUACION DE FRENO TRASERO";0;"PRE2024";0;0;0.0;0.0;2
2281;10;"PASTILLAS DE FRENOS ECOLAIN";0;"PRE2024";0;0;0.0;0.0;2
2282;10;"CAUCHOS COPELAS DE AMORTIGUADOR";0;"PRE2024";0;0;0.0;0.0;2
2283;10;"KIT ANTIRUIDOS PASTILLAS";0;"PRE2024";0;0;0.0;0.0;2
2284;10;"CAUCHO GUARDAPOLVO EJE";0;"PRE2024";0;0;0.0;0.0;2
2285;10;"FLEJES METALICOS";0;"PRE2024";0;0;0.0;0.0;2
2286;10;"TAPA LLENADO ACEITE";0;"0";0;0;0.0;0.0;1
2287;10;"RETENEDORES POLEA Y VOLANTE";0;"0";0;0;0.0;0.0;1
2288;10;"RETEN DECALADOR ORG";0;"0";0;0;0.0;0.0;1
2289;10;"CAUCHOS SOPORTE AMORTIGUADOR";0;"PRE2024";0;0;0.0;0.0;2
2290;10;" ACEITE ELF 10W40";0;"PRE2024";-30;30;0.0;0.0;2
2291;10;"ACEITE SHELL HELIX 5 W 40 ";0;"0";0;0;0.0;0.0;1
2292;10;"CADENILLA ORG";0;"0";0;0;0.0;0.0;1
2293;10;"TENSOR  ";0;"0";0;0;0.0;0.0;1
2294;10;"GUIAS DESLIZANTES";0;"0";0;0;0.0;0.0;1
2295;10;"SENSOR PEDAL FRENOS ORG";0;"0";0;0;0.0;0.0;1
2296;10;"ACEITE ELF 15W40 ";0;"PRE2024";0;0;0.0;0.0;2
2297;10;"GRADUADOR FRENO ";0;"0";0;0;0.0;0.0;1
2298;10;"TIJERAS DUSTER 1.6";0;"0";0;0;0.0;0.0;1
2299;10;"CAMBIO DE ACEITE 10 W 40 ELF Y FILTROS";0;"0";-190013;190013;0.0;0.0;1
2300;10;"BARILLAS CONTROL DE CAMBIO";0;"0";0;0;0.0;0.0;1
2301;10;"REPARADAR TURBO";0;"0";0;0;0.0;0.0;1
2302;10;"REPARAR TURBO";0;"0";0;0;0.0;0.0;1
2303;10;"EMPAQUETADURA TURBO";0;"0";0;0;0.0;0.0;1
2304;10;"KIT EMPAQUETADURA TAPA VALVULAS";0;"0";0;0;0.0;0.0;1
2305;10;"MANGUERA DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
2306;10;"BROCHA";0;"0";0;0;0.0;0.0;1
2307;10;"RODAMIENTOS ALTERNADOR  ";0;"0";-7;7;0.0;0.0;1
2308;10;"TAPA ROTOR";0;"0";0;0;0.0;0.0;1
2309;10;" ARREGLO ALTERNADOR";0;"0";0;0;0.0;0.0;1
2310;10;"ARREGLO ALTERNADOR RODAMIENTOS Y ESCOBILLAS";0;"0";0;0;0.0;0.0;1
2311;10;"AMORTIGUADORES TRASEROS";0;"PRE2024";0;0;0.0;0.0;2
2312;10;"VENTILADOR   ";0;"0";-1;1;0.0;0.0;1
2313;10;"BUJES TRASEROS ";0;"0";-1;1;0.0;0.0;1
2314;10;"FILTRO ACEITE NISSAN ";0;"0";0;0;0.0;0.0;1
2315;10;"SE APLICAN CINCO CUARTOS Y MEDIO ";0;"0";0;0;0.0;0.0;1
2316;10;"RIN CON  LLANTA";0;"0";0;0;0.0;0.0;1
2317;10;"ACEITE MOTORCRAF 20W50";0;"PRE2024";0;0;0.0;0.0;2
2318;10;"SOPORTE CENTRAL CARDAN";0;"0";0;0;0.0;0.0;1
2319;10;"MANGUERA ENTRADA AIRE TURBO ORG";0;"0";0;0;0.0;0.0;1
2320;10;"INSTALACION ALTA";0;"0";-15;15;0.0;0.0;1
2321;10;"CORREA DE REPARTICION ";0;"PRE2024";0;0;0.0;0.0;2
2322;10;"PATIN LOCO";0;"PRE2024";0;0;0.0;0.0;2
2323;10;"PATIN TENSOR";0;"PRE2024";0;0;0.0;0.0;2
2324;10;"PAPONES";0;"PRE2024";0;0;0.0;0.0;2
2325;10;"REVISION GENERAL";0;"0";0;0;0.0;0.0;1
2326;10;"ALINEACION  Y BALANCEO ";0;"0";0;0;0.0;0.0;1
2327;10;"BARDEL";0;"0";0;0;0.0;0.0;1
2328;10;"JUEGO MORDAZAS ";0;"0";-2;2;0.0;0.0;1
2329;10;"ACEITE 2050 1/4";0;"PRE2024";0;0;0.0;0.0;2
2330;10;"BRAZO OXILANTES";0;"0";0;0;0.0;0.0;1
2331;10;"BUJES TIJERA TRASERAS";0;"0";0;0;0.0;0.0;1
2332;10;"FILTRO AIRE ORG";0;"0";0;0;0.0;0.0;1
2333;10;"FILTRO ACEITE ORG";0;"0";-1;1;0.0;0.0;1
2334;10;"SOPORTE SUPERIOR DERECHO";0;"0";-1;1;0.0;0.0;1
2335;10;"SOPORTE SUPERIOR IZQUIERDO";0;"0";0;0;0.0;0.0;1
2336;10;"TAPA  DEPOSITO";0;"0";0;0;0.0;0.0;1
2337;10;"COMPUTADOR ABS";0;"0";0;0;0.0;0.0;1
2338;10;"SOPORTE  SUPERIOR  MOTOR ";0;"0";0;0;0.0;0.0;1
2339;10;"SOPORTE LADO CAJA";0;"0";-2;2;0.0;0.0;1
2340;10;"SOPORTE CENTRAL MOTOR";0;"0";-2;2;0.0;0.0;1
2341;10;"MOTO VENTILADOR ";0;"0";0;0;0.0;0.0;1
2342;10;"ROTULA INFERIOR ";0;"0";0;0;0.0;0.0;1
2343;10;"CRUCETA ";0;"0";0;0;0.0;0.0;1
2344;10;"BATERIA 600 AMP WILLARD";0;"0";0;0;0.0;0.0;1
2345;10;"SOPORTE PRINCIPAL CARDAN";0;"0";0;0;0.0;0.0;1
